,kal_perif_enothta,kal_perifereia,epo,power_mw,max_power,imerominia_ekdosis_adeias,area_m2,geometry,xmu,ymu
99,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,18.4,18.4,6/16/2009,,"MULTIPOLYGON (((24.48869567273511 38.061923342317165, 24.491652480073366 38.06062750156283, 24.49246672964743 38.0596597362573, 24.490528569941652 38.057901353891374, 24.489714373983894 38.05887811853729, 24.487360615220357 38.05992078290234, 24.48869567273511 38.061923342317165)), ((24.506315636897895 38.061196145869864, 24.5062976916003 38.05859155948523, 24.50068650228768 38.056479587197046, 24.49435278090439 38.05535276913021, 24.493823300496764 38.05797768622532, 24.500088113613902 38.058996672734025, 24.506315636897895 38.061196145869864)))",38.06192334,24.48869567
100,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,29.9,29.9,6/16/2009,,"MULTIPOLYGON (((24.4328834069705 38.09820835957025, 24.435440314964726 38.09470977550887, 24.439886654893012 38.090673575337114, 24.441784046886223 38.08950382599786, 24.44505281705234 38.08883356915264, 24.446681228133453 38.086583240484984, 24.45306806552309 38.083061881789796, 24.454424765449104 38.079983162612415, 24.451486323234825 38.07959415896676, 24.4515082465552 38.07973319971851, 24.4506761280269 38.08162905263569, 24.44452799058571 38.08502320235318, 24.443170934243657 38.086893947400426, 24.440494487939677 38.08744476882633, 24.437892655661138 38.08904071928987, 24.433083398948135 38.09342066380918, 24.430487364605856 38.09697830884807, 24.4328834069705 38.09820835957025)))",38.09820836,24.43288341
101,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,13.8,13.8,6/16/2009,,"MULTIPOLYGON (((24.44453219318723 38.098143749881814, 24.44728936973411 38.09703144301241, 24.449994872509016 38.094264778324494, 24.452102726777095 38.09428727696991, 24.456253227873326 38.0929251336965, 24.454956835468916 38.090910917119224, 24.451552823578822 38.09202807391461, 24.44874655132528 38.09199809498582, 24.44536017013198 38.095277546976995, 24.44322665690781 38.09612268930869, 24.44453219318723 38.098143749881814)))",38.09814375,24.44453219
102,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,33.3,33,5/14/2009,,"MULTIPOLYGON (((22.949482849775677 38.29908372895462, 22.951068108472057 38.30017935935119, 22.952868957030276 38.300600990284394, 22.954564871767328 38.30156238077238, 22.956556518029473 38.30184146294517, 22.958125905333834 38.30245921913674, 22.95867733398409 38.303085946223796, 22.959586699176455 38.30507666349574, 22.96611587067806 38.303557286021615, 22.967105374519665 38.30071819701286, 22.965934344053558 38.29982920541485, 22.963952531289745 38.299261983869826, 22.962106290376404 38.2984120490449, 22.960932018945 38.297356256123756, 22.96037027660566 38.296251809179424, 22.958900650204725 38.29506270326018, 22.956787599666978 38.29448969038424, 22.95582489631305 38.29384126986325, 22.954254031978262 38.29334062658567, 22.951496155636644 38.291892106047676, 22.948381731371146 38.29217965068049, 22.946112244542107 38.29413292219115, 22.945823455523634 38.29591471160002, 22.946341956313262 38.29722611556902, 22.947844093238995 38.29852831963335, 22.949482849775677 38.29908372895462)), ((22.95715528633682 38.305550734369525, 22.9549932681272 38.30478349453138, 22.953414872814083 38.30479105119278, 22.952321663621323 38.30446226630399, 22.951495964210107 38.303824046421646, 22.95030123841641 38.30339880778314, 22.949533328976976 38.302720537113935, 22.948305303874545 38.302227389777634, 22.946949521261942 38.30107971044834, 22.944845155277747 38.30069130714481, 22.943213162824055 38.30006379784086, 22.94200169941927 38.29922377072006, 22.940350516300608 38.2987402411692, 22.93546671800375 38.30348140849348, 22.94138050978762 38.30576991014193, 22.9417945446071 38.30561142964462, 22.942765906671234 38.30566524878264, 22.94409589070495 38.30622696199442, 22.945270185974646 38.307273821696974, 22.946199841447697 38.307634905718864, 22.94641781244844 38.30768399664304, 22.94646442155233 38.30773524309081, 22.952754235823516 38.31017074248054, 22.956452443752994 38.30750910650795, 22.958088279796158 38.306344694405674, 22.95715528633682 38.305550734369525)))",38.29908373,22.94948285
103,ΑΡΓΟΛΙΔΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,2.55,2.55,12/8/2008,,"MULTIPOLYGON (((23.20558512624624 37.49344275505083, 23.203826722065173 37.49498122363572, 23.206479686110082 37.498703582087565, 23.206954796531328 37.498706772516805, 23.20797907792018 37.49812777305676, 23.208373773200417 37.49717499781628, 23.207987659717826 37.49624402913909, 23.205720957966726 37.49343465494969, 23.20558512624624 37.49344275505083)))",37.49344276,23.20558513
104,ΚΟΖΑΝΗΣ,Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,8.4,8.4,12/5/2008,,"MULTIPOLYGON (((22.042769713246262 40.43643399216423, 22.046745059748687 40.43716785583097, 22.05243764842409 40.43722789324072, 22.05715776350055 40.43748750342899, 22.06175568624584 40.43789801153011, 22.062068058542035 40.435642184100935, 22.061609017160258 40.43561646943001, 22.05712170866554 40.43505467604772, 22.05238972042672 40.434803873520586, 22.046874346383348 40.43473782182744, 22.043616867930865 40.43405215029669, 22.042769713246262 40.43643399216423)))",40.43643399,22.04276971
105,ΑΡΚΑΔΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,16.5,15.3,11/26/2008,,"MULTIPOLYGON (((22.478826513690812 37.3558851700899, 22.477658236260147 37.35726715290622, 22.477106031199227 37.358891395893714, 22.475757776445878 37.36079379430188, 22.475845485338134 37.36315632765923, 22.47861618614009 37.36406626360017, 22.47800638226372 37.36183220878096, 22.480900587891814 37.35661484235532, 22.478826513690812 37.3558851700899)), ((22.489774884647765 37.371068352046734, 22.490394574638877 37.37099670326516, 22.491016672602427 37.36735265088994, 22.48565975622178 37.36363391234859, 22.483387879938398 37.369913892325776, 22.489774884647765 37.371068352046734)))",37.35588517,22.47882651
106,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,11.7,11.7,9/1/2008,,"MULTIPOLYGON (((22.937089759985888 38.29492568706914, 22.937887098141356 38.294356138488155, 22.937546972868002 38.29258669910517, 22.93023169267548 38.28848282632212, 22.925015569640465 38.287074328290466, 22.924732411119354 38.28999163316896, 22.924133772910757 38.29026551773869, 22.924379302443995 38.292223380181035, 22.925737874627856 38.292371009390926, 22.926779370832694 38.29230844582493, 22.927785269756093 38.293110702762114, 22.928806201230287 38.29366976350635, 22.932734597198564 38.29403000214173, 22.93303222110025 38.29478972029253, 22.933180991790522 38.29478206128049, 22.934466812186024 38.29521731311015, 22.936033246384888 38.29523153074206, 22.937089759985888 38.29492568706914)))",38.29492569,22.93708976
107,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,20,20,8/11/2008,,"MULTIPOLYGON (((21.821191308065405 38.466307775818166, 21.830775544156847 38.458177874010644, 21.83119014292069 38.4584919155349, 21.835651697392198 38.45491611973805, 21.83365890859305 38.45334745958253, 21.82951387706577 38.45668575874172, 21.828763538330914 38.45610417796489, 21.818695368757794 38.4647024689116, 21.821191308065405 38.466307775818166)), ((21.84557212768718 38.44962954111135, 21.84642802091732 38.45013186000389, 21.845548080908593 38.453134260442155, 21.850288522678333 38.45441078079303, 21.853441969166077 38.44737719250111, 21.850803955326082 38.44592314382242, 21.84790090525597 38.44760890426155, 21.84738986064828 38.447455341518534, 21.84557212768718 38.44962954111135)))",38.46630778,21.82119131
108,ΚΟΖΑΝΗΣ,Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,34.65,34,7/14/2008,,"MULTIPOLYGON (((21.560511022181903 40.28732699254314, 21.561984282925067 40.28724582297261, 21.564098011228563 40.28636254795452, 21.56651010379568 40.28634126765374, 21.5688768400035 40.28791339049822, 21.57335222838024 40.28743088029866, 21.578026789835338 40.28532192674109, 21.5829182362171 40.285370218638256, 21.583622688518915 40.28672712733412, 21.589151611310427 40.286383115647986, 21.59084743497336 40.28467090903918, 21.59364914035744 40.2836122513847, 21.601053534802293 40.283775091953174, 21.60108253029676 40.28262267073307, 21.59333709733421 40.28246174434866, 21.58985621550254 40.28376747376392, 21.58837899995961 40.28528604961316, 21.5846069207225 40.285513597120826, 21.583946588037126 40.28423868761609, 21.577644487038928 40.284169908217265, 21.572861957055682 40.286339636877756, 21.569331782344104 40.28670688059018, 21.567372176064158 40.28547362294765, 21.56371561911818 40.28521949146598, 21.56156601446499 40.286120019287445, 21.560552341459058 40.28617827078333, 21.560511022181903 40.28732699254314)))",40.28732699,21.56051102
109,ΛΑΚΩΝΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,29.9,29.9,5/22/2008,,"MULTIPOLYGON (((22.43024468075784 36.59983547099916, 22.43295362726224 36.6004339888237, 22.434447450589563 36.59715793575123, 22.4345949727331 36.59500207818764, 22.43580431755406 36.59490077598867, 22.435514169548043 36.59266148755192, 22.434517738503413 36.592738542283044, 22.434266284298534 36.590871740936564, 22.43439664656522 36.58987950315463, 22.431619181751742 36.58959058961213, 22.43145918248853 36.59086847614514, 22.43186525887307 36.59400168790266, 22.43167661393378 36.59669439837459, 22.43024468075784 36.59983547099916)), ((22.431829526515937 36.58803392999199, 22.434582584939744 36.58842167192391, 22.435375889302026 36.58582332749235, 22.435075490357896 36.583939153221, 22.434731849218743 36.581701861521665, 22.431963031107223 36.58198726688421, 22.43230910065925 36.584218287738324, 22.432539281506187 36.58569190172806, 22.431829526515937 36.58803392999199)), ((22.439646369406145 36.59231207900029, 22.442454526968525 36.59217550160982, 22.442022302769704 36.59032197303367, 22.441510665230496 36.58630403280002, 22.438733941575574 36.586538110433395, 22.43925216119836 36.5906500463722, 22.439646369406145 36.59231207900029)), ((22.43569340609587 36.61035836137027, 22.438073402840114 36.61154337821156, 22.439542380038333 36.609627741824575, 22.439557185564116 36.60671328093976, 22.440067887242485 36.60375430144422, 22.440353473375254 36.5999271332528, 22.43753300544048 36.60008849234455, 22.437438862980127 36.60143034731578, 22.437284614107913 36.60353304419097, 22.43676700188317 36.60655005143822, 22.43675160784855 36.608980000150886, 22.43569340609587 36.61035836137027)))",36.59983547,22.43024468
110,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,18,18,5/8/2008,,"MULTIPOLYGON (((24.18809710789215 38.24883213443324, 24.185647471983078 38.247285891554604, 24.179742226549635 38.24857485309214, 24.18042133867812 38.250529514646836, 24.17266267018871 38.25115403238904, 24.1696040616363 38.25793585631115, 24.172096759398517 38.2583467999794, 24.17177495913883 38.257599238357926, 24.17542555706499 38.254700842134774, 24.175443020711604 38.252456715213675, 24.18031157129504 38.252359211866604, 24.183930677571617 38.250807959803446, 24.1881237047688 38.25028309751052, 24.18809710789215 38.24883213443324)))",38.24883213,24.18809711
111,ΑΝΔΡΟΥ,Π. ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΝΑΙ,15,15,3/30/2007,,"MULTIPOLYGON (((24.963503420236194 37.72728071034339, 24.956675418351644 37.725941744791406, 24.949507000899 37.72707224280175, 24.94659213139448 37.72629353079194, 24.945593774370487 37.7280951229256, 24.948714438440422 37.72898937150117, 24.956701966394114 37.72800549649041, 24.96297435421373 37.72920515241084, 24.963503420236194 37.72728071034339)))",37.72728071,24.96350342
112,"ΑΡΓΟΛΙΔΑΣ,ΑΡΚΑΔΙΑΣ",Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,39.6,39,12/6/2006,,"MULTIPOLYGON (((22.450700180733413 37.708840457336144, 22.45296531868765 37.706468482443796, 22.453806621221393 37.70336898572254, 22.455091784614755 37.70111565703286, 22.457428981993313 37.699783088209834, 22.458517995994708 37.69842665963446, 22.457759561779817 37.695871224324684, 22.45895503833699 37.69506896332707, 22.46073889132672 37.694134388017694, 22.463879574841915 37.68737805860778, 22.466245854425328 37.68638560614262, 22.467597654698398 37.68456038925834, 22.47109421412393 37.683532437009916, 22.472292492772006 37.68154779108744, 22.473658195943038 37.681316528472635, 22.474060395516297 37.68313204820169, 22.473720519746447 37.68424609938094, 22.475271290223745 37.68260820332871, 22.4763267634261 37.681464510516776, 22.476967247830665 37.680662030880995, 22.475893088333557 37.67757747939213, 22.473850838287316 37.676582334512695, 22.474144251842564 37.6778201469103, 22.470114186760117 37.68172929578044, 22.465925682243228 37.683040043235366, 22.45929245238708 37.688749797157996, 22.453066848763875 37.69550243199702, 22.452247703322282 37.69593043989257, 22.450222506582357 37.70174327423861, 22.450845654237455 37.7050138372799, 22.45037966488712 37.70712134612072, 22.44936142981398 37.70857176277747, 22.450700180733413 37.708840457336144)))",37.70884046,22.45070018
113,ΑΧΑΪΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,8,8,10/16/2006,,"MULTIPOLYGON (((22.11647005510856 38.14867371911637, 22.119994357662538 38.14652238879503, 22.121476328145835 38.1456900164809, 22.128183489235685 38.14176899037312, 22.135797935350546 38.1366904824306, 22.138322906539095 38.13520759297632, 22.141332622457714 38.1353003234601, 22.14470661804597 38.13587634248035, 22.1458947409717 38.13311054833885, 22.14316338656732 38.13239153115057, 22.13908639116911 38.13165113616133, 22.135484616503213 38.132414055987354, 22.132762827830028 38.13401090571014, 22.129879875335085 38.135659193339144, 22.122357452574523 38.1402521665403, 22.118151495780747 38.142302537165435, 22.11475115793858 38.14186050325105, 22.111769538078654 38.14022657989963, 22.110075916265778 38.13909092504954, 22.10768710871393 38.13792602303892, 22.10338685236671 38.13567587690912, 22.100325446818864 38.134058400619075, 22.097371028478296 38.137552073751706, 22.11647005510856 38.14867371911637)))",38.14867372,22.11647006
114,ΝΗΣΩΝ,Π. ΑΤΤΙΚΗΣ,ΝΑΙ,24.9,24.9,10/16/2006,,"MULTIPOLYGON (((23.897147606922204 37.48954303921402, 23.897643729091588 37.49071524279306, 23.89798299153735 37.49078764530181, 23.89805184367915 37.49006661385041, 23.899318948030196 37.48994150948235, 23.901116601710743 37.49065510493919, 23.903899864164657 37.49026080155383, 23.907127151377175 37.487532249838466, 23.9133628500381 37.48490500286362, 23.916349274120137 37.48465477280721, 23.91349163725298 37.48111936487121, 23.909146324976714 37.482810669817795, 23.904642794119464 37.48424029105892, 23.903068416599996 37.485897520597064, 23.901448368119244 37.48782509977761, 23.899388330518164 37.488814863868825, 23.897147606922204 37.48954303921402)))",37.48954304,23.89714761
115,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,3,2.99,10/16/2006,,"MULTIPOLYGON (((22.968423294560488 38.23021010642347, 22.973970438984928 38.227348251602095, 22.971622721915118 38.224779426934745, 22.963955657335884 38.22788608520223, 22.965005729380664 38.23067424648701, 22.968423294560488 38.23021010642347)))",38.23021011,22.96842329
116,"ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΒΟΙΩΤΙΑΣ",Π. ΑΤΤΙΚΗΣ,ΝΑΙ,1.8,1.8,10/16/2006,,"MULTIPOLYGON (((23.246167712273976 38.18411546229178, 23.246114339916037 38.18375462424913, 23.242608369846 38.18381317441455, 23.242564880371177 38.18470511977507, 23.242948039516737 38.18519425931546, 23.245436609353483 38.18525533921371, 23.246422793651327 38.18484710268826, 23.246571407312032 38.1848300315708, 23.246611692584597 38.18424448507646, 23.246167712273976 38.18411546229178)))",38.18411546,23.24616771
117,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,13.8,13.8,10/2/2006,,"MULTIPOLYGON (((24.565063054333326 38.01875440825191, 24.559612549975203 38.019719058076014, 24.55951790456817 38.02083203045407, 24.560193666723126 38.021935705641994, 24.56449947844075 38.02117738835417, 24.567001466250872 38.02231045873131, 24.571852152768276 38.023253193332984, 24.575863691542185 38.02298371742129, 24.57562282971552 38.02074046303386, 24.571960740601515 38.02098646924815, 24.5676378179505 38.02014830353558, 24.565063054333326 38.01875440825191)))",38.01875441,24.56506305
118,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,5.4,6.9,6/13/2006,,"MULTIPOLYGON (((22.933616700976007 38.228548966877156, 22.927459945712826 38.23411761149619, 22.927498707030065 38.236004016298345, 22.932296660449648 38.2383715348753, 22.938744933061766 38.232944014892745, 22.938774667208122 38.231265177561035, 22.933616700976007 38.228548966877156)))",38.22854897,22.9336167
119,ΦΩΚΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,23,23,6/2/2006,,"MULTIPOLYGON (((22.331993548749274 38.38334036070186, 22.33199354874926 38.38334036070186, 22.33160380956116 38.38357319473017, 22.3304531112719 38.38361580328395, 22.32949448613824 38.383980621823085, 22.328923528379875 38.38441403996278, 22.32855732995405 38.38490444372073, 22.327470085201103 38.38538455889101, 22.326765318986112 38.386158488675754, 22.326528135259704 38.38701118227993, 22.326638877818805 38.38767059328823, 22.32901800186873 38.389263504271376, 22.329946141409575 38.389231676777904, 22.330834089611184 38.388955962549296, 22.33154345551557 38.3884794492089, 22.331978731689798 38.387927419005116, 22.33307868241776 38.387437952487225, 22.33393729839963 38.38744114980571, 22.334847274831798 38.387201763396995, 22.33546214356108 38.38685004249392, 22.336084644759453 38.38616500563653, 22.33634419127965 38.38533063177722, 22.336277079094494 38.38476196213946, 22.331993548749274 38.38334036070186)), ((22.32234831364734 38.369119443508616, 22.31519190332148 38.374250880655765, 22.314109601753405 38.37402805722253, 22.31394982627346 38.37423302061704, 22.312012839511198 38.37509726767392, 22.310167648008232 38.375683453277404, 22.30911086498265 38.3758394288824, 22.307391101338524 38.37840987904553, 22.30755373289616 38.3787997159369, 22.310464861190873 38.38013033996698, 22.31130489410916 38.37994419600578, 22.312069692788846 38.379566203852036, 22.313322475252733 38.37933344052711, 22.314337814863634 38.378689619307586, 22.315068071166646 38.37860132048713, 22.324479592583454 38.37059923044558, 22.32234831364734 38.369119443508616)))",38.38334036,22.33199355
